,feature1,feature2,correlation,Abs Correlation
644,EPL_AGE17,EP_AGE65,-0.5613572521686269,0.5613572521686269
389,EP_AGE65,EPL_AGE17,-0.5613572521686269,0.5613572521686269
760,EPL_MOBILE,EP_DISABL,0.5613097945633837,0.5613097945633837
409,EP_DISABL,EPL_MOBILE,0.5613097945633837,0.5613097945633837
1294,EP_NOINT,%Total Less than High School,0.5612950416889124,0.5612950416889124
302,%Total Less than High School,EP_NOINT,0.5612950416889124,0.5612950416889124
834,SPL_THEMES,EPL_NOVEH,0.5603595982766024,0.5603595982766024
783,EPL_NOVEH,SPL_THEMES,0.5603595982766024,0.5603595982766024
1328,%Total Child Population,EP_AGE65,-0.5602129579038367,0.5602129579038367
390,EP_AGE65,%Total Child Population,-0.5602129579038367,0.5602129579038367
499,EPL_POV150,EP_MOBILE,0.559201195637606,0.559201195637606
467,EP_MOBILE,EPL_POV150,0.559201195637606,0.559201195637606
1343,%Population with Disability,EPL_POV150,0.5589226812020422,0.5589226812020422
514,EPL_POV150,%Population with Disability,0.5589226812020422,0.5589226812020422
319,EP_POV150,"% Households: $75,000 to $99,999",-0.5588723665317147,0.5588723665317147
161,"% Households: $75,000 to $99,999",EP_POV150,-0.5588723665317147,0.5588723665317147
1323,EP_ASIAN,EP_MUNIT,0.5587169189793901,0.5587169189793901
454,EP_MUNIT,EP_ASIAN,0.5587169189793901,0.5587169189793901
818,SPL_THEMES,EP_UNINSUR,0.5586827733643137,0.5586827733643137
383,EP_UNINSUR,SPL_THEMES,0.5586827733643137,0.5586827733643137
769,EPL_MOBILE,EP_NOINT,0.5580519922743233,0.5580519922743233
1302,EP_NOINT,EPL_MOBILE,0.5580519922743233,0.5580519922743233
532,EPL_NOHSDP,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5580201182463409,0.5580201182463409
204,Median Household Income (In 2021 Inflation Adjusted Dollars),EPL_NOHSDP,-0.5580201182463409,0.5580201182463409
833,SPL_THEMES,EPL_CROWD,0.5558573968878844,0.5558573968878844
775,EPL_CROWD,SPL_THEMES,0.5558573968878844,0.5558573968878844
7,% Total Population: White Alone,EPL_SNGPNT,-0.5557418026027032,0.5557418026027032
663,EPL_SNGPNT,% Total Population: White Alone,-0.5557418026027032,0.5557418026027032
1366,%NOINT,EPL_MOBILE,0.5546575366814855,0.5546575366814855
771,EPL_MOBILE,%NOINT,0.5546575366814855,0.5546575366814855
569,SPL_THEME1,"% Households: $100,000 or More",-0.5543844754183241,0.5543844754183241
180,"% Households: $100,000 or More",SPL_THEME1,-0.5543844754183241,0.5543844754183241
384,EP_UNINSUR,RPL_THEMES,0.5540907739199912,0.5540907739199912
847,RPL_THEMES,EP_UNINSUR,0.5540907739199912,0.5540907739199912
334,EP_POV150,EPL_MOBILE,0.5537017275532216,0.5537017275532216
758,EPL_MOBILE,EP_POV150,0.5537017275532216,0.5537017275532216
448,EP_MUNIT,% Total Population: Asian Alone,0.5529923475229969,0.5529923475229969
25,% Total Population: Asian Alone,EP_MUNIT,0.5529923475229969,0.5529923475229969
465,EP_MOBILE,EP_NOHSDP,0.5524588205757153,0.5524588205757153
362,EP_NOHSDP,EP_MOBILE,0.5524588205757153,0.5524588205757153
124,% Population 16 Years and Over: Not in Labor Force,%NOINT,0.5524082525143557,0.5524082525143557
1355,%NOINT,% Population 16 Years and Over: Not in Labor Force,0.5524082525143557,0.5524082525143557
1352,%NOINT,% Population 16 Years and Over: in Labor Force,-0.5524082525143557,0.5524082525143557
58,% Population 16 Years and Over: in Labor Force,%NOINT,-0.5524082525143557,0.5524082525143557
646,EPL_AGE17,EPL_AGE65,-0.5516271938969282,0.5516271938969282
641,EPL_AGE65,EPL_AGE17,-0.5516271938969282,0.5516271938969282
427,EP_LIMENG,EP_MINRTY,0.5512256121887738,0.5512256121887738
435,EP_MINRTY,EP_LIMENG,0.5512256121887738,0.5512256121887738
561,SPL_THEME1,% Total Population: White Alone,-0.5510648490754858,0.5510648490754858
5,% Total Population: White Alone,SPL_THEME1,-0.5510648490754858,0.5510648490754858
776,EPL_CROWD,RPL_THEMES,0.5509441436368274,0.5509441436368274
862,RPL_THEMES,EPL_CROWD,0.5509441436368274,0.5509441436368274
447,EP_MINRTY,%LIMENG,0.5509405681179408,0.5509405681179408
1349,%LIMENG,EP_MINRTY,0.5509405681179408,0.5509405681179408
225,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),"% Workers 16 Years and Over: Car, Truck, or Van",-0.5506530704288986,0.5506530704288986
218,"% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Public Transportation (Includes Taxicab),-0.5506530704288986,0.5506530704288986
181,"% Households: $100,000 or More",RPL_THEME1,-0.5505464671672639,0.5505464671672639
607,RPL_THEME1,"% Households: $100,000 or More",-0.5505464671672639,0.5505464671672639
665,EPL_SNGPNT,EP_MINRTY,0.5494291863677474,0.5494291863677474
439,EP_MINRTY,EPL_SNGPNT,0.5494291863677474,0.5494291863677474
747,EPL_MUNIT,EP_MOBILE,-0.5494176968053478,0.5494176968053478
472,EP_MOBILE,EPL_MUNIT,-0.5494176968053478,0.5494176968053478
1297,EP_NOINT,EP_MOBILE,0.5493288907358943,0.5493288907358943
474,EP_MOBILE,EP_NOINT,0.5493288907358943,0.5493288907358943
463,EP_MOBILE,%Total Less than High School,0.5488552796388895,0.5488552796388895
292,%Total Less than High School,EP_MOBILE,0.5488552796388895,0.5488552796388895
327,EP_POV150,EP_MOBILE,0.5483412368847731,0.5483412368847731
464,EP_MOBILE,EP_POV150,0.5483412368847731,0.5483412368847731
784,EPL_NOVEH,RPL_THEMES,0.5482700971210566,0.5482700971210566
863,RPL_THEMES,EPL_NOVEH,0.5482700971210566,0.5482700971210566
813,SPL_THEMES,% Total: with Health Insurance Coverage,-0.5477540740889079,0.5477540740889079
251,% Total: with Health Insurance Coverage,SPL_THEMES,-0.5477540740889079,0.5477540740889079
812,SPL_THEMES,% Total: No Health Insurance Coverage,0.5477540740889074,0.5477540740889074
241,% Total: No Health Insurance Coverage,SPL_THEMES,0.5477540740889074,0.5477540740889074
759,EPL_MOBILE,EP_NOHSDP,0.5475992336327891,0.5475992336327891
370,EP_NOHSDP,EPL_MOBILE,0.5475992336327891,0.5475992336327891
157,"% Households: $25,000 to $49,999",EPL_DISABL,0.5451095127649633,0.5451095127649633
653,EPL_DISABL,"% Households: $25,000 to $49,999",0.5451095127649633,0.5451095127649633
242,% Total: No Health Insurance Coverage,RPL_THEMES,0.5450094022978235,0.5450094022978235
841,RPL_THEMES,% Total: No Health Insurance Coverage,0.5450094022978235,0.5450094022978235
252,% Total: with Health Insurance Coverage,RPL_THEMES,-0.545009402297822,0.545009402297822
842,RPL_THEMES,% Total: with Health Insurance Coverage,-0.545009402297822,0.545009402297822
374,EP_NOHSDP,%NOINT,0.5450021057756811,0.5450021057756811
1362,%NOINT,EP_NOHSDP,0.5450021057756811,0.5450021057756811
599,RPL_THEME1,% Total Population: White Alone,-0.5446438245001584,0.5446438245001584
6,% Total Population: White Alone,RPL_THEME1,-0.5446438245001584,0.5446438245001584
405,EP_DISABL,EP_POV150,0.5444226584954532,0.5444226584954532
326,EP_POV150,EP_DISABL,0.5444226584954532,0.5444226584954532
299,%Total Less than High School,EPL_MOBILE,0.5443769103171485,0.5443769103171485
757,EPL_MOBILE,%Total Less than High School,0.5443769103171485,0.5443769103171485
281,%Total High school,EP_MUNIT,-0.5442689348580227,0.5442689348580227
450,EP_MUNIT,%Total High school,-0.5442689348580227,0.5442689348580227
1354,%NOINT,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5436097036061974,0.5436097036061974
101,% Population 16 Years and Over: in Labor Force: Civilian: Employed,%NOINT,-0.5436097036061974,0.5436097036061974
490,EPL_POV150,"% Households: $75,000 to $99,999",-0.5428946334891217,0.5428946334891217
162,"% Households: $75,000 to $99,999",EPL_POV150,-0.5428946334891217,0.5428946334891217
303,%Total Less than High School,%NOINT,0.5428459839112505,0.5428459839112505
1360,%NOINT,%Total Less than High School,0.5428459839112505,0.5428459839112505
318,EP_POV150,"% Households: $25,000 to $49,999",0.5427667931577586,0.5427667931577586
154,"% Households: $25,000 to $49,999",EP_POV150,0.5427667931577586,0.5427667931577586
475,EP_MOBILE,%NOINT,0.5427578902625454,0.5427578902625454
1363,%NOINT,EP_MOBILE,0.5427578902625454,0.5427578902625454
419,EP_SNGPNT,EPL_MINRTY,0.5425787544318879,0.5425787544318879
421,EP_SNGPNT,RPL_THEME3,0.5425787544318879,0.5425787544318879
420,EP_SNGPNT,SPL_THEME3,0.5425787544318879,0.5425787544318879
721,SPL_THEME3,EP_SNGPNT,0.5425787544318879,0.5425787544318879
734,RPL_THEME3,EP_SNGPNT,0.5425787544318879,0.5425787544318879
708,EPL_MINRTY,EP_SNGPNT,0.5425787544318879,0.5425787544318879
528,EPL_NOHSDP,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5412310698676085,0.5412310698676085
93,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EPL_NOHSDP,-0.5412310698676085,0.5412310698676085
266,%Total University,EP_DISABL,-0.540847761202202,0.540847761202202
404,EP_DISABL,%Total University,-0.540847761202202,0.540847761202202
1345,%Population with Disability,EPL_MOBILE,0.5402255377263181,0.5402255377263181
770,EPL_MOBILE,%Population with Disability,0.5402255377263181,0.5402255377263181
272,%Total University,EPL_DISABL,-0.5398637214383898,0.5398637214383898
656,EPL_DISABL,%Total University,-0.5398637214383898,0.5398637214383898
393,EP_AGE17,EPL_AGE65,-0.538960788418644,0.538960788418644
640,EPL_AGE65,EP_AGE17,-0.538960788418644,0.538960788418644
736,RPL_THEME3,SPL_THEME1,0.5384615346878754,0.5384615346878754
723,SPL_THEME3,SPL_THEME1,0.5384615346878754,0.5384615346878754
592,SPL_THEME1,RPL_THEME3,0.5384615346878754,0.5384615346878754
591,SPL_THEME1,SPL_THEME3,0.5384615346878754,0.5384615346878754
590,SPL_THEME1,EPL_MINRTY,0.5384615346878754,0.5384615346878754
710,EPL_MINRTY,SPL_THEME1,0.5384615346878754,0.5384615346878754
556,EPL_UNINSUR,EPL_NOHSDP,0.5382389679959952,0.5382389679959952
542,EPL_NOHSDP,EPL_UNINSUR,0.5382389679959952,0.5382389679959952
671,EPL_SNGPNT,SPL_THEME3,0.5379410092236271,0.5379410092236271
672,EPL_SNGPNT,RPL_THEME3,0.5379410092236271,0.5379410092236271
670,EPL_SNGPNT,EPL_MINRTY,0.5379410092236271,0.5379410092236271
738,RPL_THEME3,EPL_SNGPNT,0.5379410092236271,0.5379410092236271
712,EPL_MINRTY,EPL_SNGPNT,0.5379410092236271,0.5379410092236271
725,SPL_THEME3,EPL_SNGPNT,0.5379410092236271,0.5379410092236271
520,EPL_UNEMP,EPL_POV150,0.5378046983639322,0.5378046983639322
500,EPL_POV150,EPL_UNEMP,0.5378046983639322,0.5378046983639322
215,Gini Index,"% Households: Less than $25,000",0.5370273141502171,0.5370273141502171
132,"% Households: Less than $25,000",Gini Index,0.5370273141502171,0.5370273141502171
730,SPL_THEME3,EP_HISP,0.5367476127449103,0.5367476127449103
1316,EP_HISP,EPL_MINRTY,0.5367476127449103,0.5367476127449103
743,RPL_THEME3,EP_HISP,0.5367476127449103,0.5367476127449103
1318,EP_HISP,RPL_THEME3,0.5367476127449103,0.5367476127449103
1317,EP_HISP,SPL_THEME3,0.5367476127449103,0.5367476127449103
717,EPL_MINRTY,EP_HISP,0.5367476127449103,0.5367476127449103
29,% Total Population: Some Other Race Alone,EPL_LIMENG,0.5357411849210377,0.5357411849210377
675,EPL_LIMENG,% Total Population: Some Other Race Alone,0.5357411849210377,0.5357411849210377
92,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EPL_UNEMP,-0.5351680136982788,0.5351680136982788
516,EPL_UNEMP,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5351680136982788,0.5351680136982788
329,EP_POV150,EPL_UNEMP,0.5348613079841932,0.5348613079841932
518,EPL_UNEMP,EP_POV150,0.5348613079841932,0.5348613079841932
333,EP_POV150,EPL_DISABL,0.5348034683024838,0.5348034683024838
657,EPL_DISABL,EP_POV150,0.5348034683024838,0.5348034683024838
412,EP_SNGPNT,% Total Population: Black or African American Alone,0.5341569195729888,0.5341569195729888
15,% Total Population: Black or African American Alone,EP_SNGPNT,0.5341569195729888,0.5341569195729888
202,Median Household Income (In 2021 Inflation Adjusted Dollars),EP_MOBILE,-0.533946630493263,0.533946630493263
461,EP_MOBILE,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.533946630493263,0.533946630493263
737,RPL_THEME3,RPL_THEME1,0.5338082626932366,0.5338082626932366
629,RPL_THEME1,SPL_THEME3,0.5338082626932366,0.5338082626932366
628,RPL_THEME1,EPL_MINRTY,0.5338082626932366,0.5338082626932366
711,EPL_MINRTY,RPL_THEME1,0.5338082626932366,0.5338082626932366
630,RPL_THEME1,RPL_THEME3,0.5338082626932366,0.5338082626932366
724,SPL_THEME3,RPL_THEME1,0.5338082626932366,0.5338082626932366
77,% Population 16 Years and Over: in Labor Force: Civilian,%NOINT,-0.5335018483779816,0.5335018483779816
1353,%NOINT,% Population 16 Years and Over: in Labor Force: Civilian,-0.5335018483779816,0.5335018483779816
87,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EP_UNEMP,-0.5313096944002755,0.5313096944002755
343,EP_UNEMP,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5313096944002755,0.5313096944002755
744,EPL_MUNIT,%Total University,0.5312061189513151,0.5312061189513151
273,%Total University,EPL_MUNIT,0.5312061189513151,0.5312061189513151
209,Median Household Income (In 2021 Inflation Adjusted Dollars),SPL_THEMES,-0.5309438830527056,0.5309438830527056
811,SPL_THEMES,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5309438830527056,0.5309438830527056
424,EP_SNGPNT,EP_AFAM,0.5306861405069125,0.5306861405069125
1306,EP_AFAM,EP_SNGPNT,0.5306861405069125,0.5306861405069125
361,EP_NOHSDP,EP_UNINSUR,0.5299928056698925,0.5299928056698925
378,EP_UNINSUR,EP_NOHSDP,0.5299928056698925,0.5299928056698925
287,%Total Less than High School,% Total: with Health Insurance Coverage,-0.5287901217926401,0.5287901217926401
244,% Total: with Health Insurance Coverage,%Total Less than High School,-0.5287901217926401,0.5287901217926401
286,%Total Less than High School,% Total: No Health Insurance Coverage,0.5287901217926398,0.5287901217926398
234,% Total: No Health Insurance Coverage,%Total Less than High School,0.5287901217926398,0.5287901217926398
531,EPL_NOHSDP,"% Households: $100,000 or More",-0.528648768886332,0.528648768886332
179,"% Households: $100,000 or More",EPL_NOHSDP,-0.528648768886332,0.528648768886332
245,% Total: with Health Insurance Coverage,EP_NOHSDP,-0.5283323218806428,0.5283323218806428
357,EP_NOHSDP,% Total: with Health Insurance Coverage,-0.5283323218806428,0.5283323218806428
235,% Total: No Health Insurance Coverage,EP_NOHSDP,0.5283323218806419,0.5283323218806419
356,EP_NOHSDP,% Total: No Health Insurance Coverage,0.5283323218806419,0.5283323218806419
573,SPL_THEME1,%Total University,-0.5279746488638378,0.5279746488638378
270,%Total University,SPL_THEME1,-0.5279746488638378,0.5279746488638378
777,EPL_NOVEH,"% Households: Less than $25,000",0.5277089667674082,0.5277089667674082
145,"% Households: Less than $25,000",EPL_NOVEH,0.5277089667674082,0.5277089667674082
368,EP_NOHSDP,SPL_THEME2,0.5273788214067294,0.5273788214067294
684,SPL_THEME2,EP_NOHSDP,0.5273788214067294,0.5273788214067294
271,%Total University,RPL_THEME1,-0.5272368746571093,0.5272368746571093
611,RPL_THEME1,%Total University,-0.5272368746571093,0.5272368746571093
773,EPL_CROWD,SPL_THEME4,0.5270918863915769,0.5270918863915769
792,SPL_THEME4,EPL_CROWD,0.5270918863915769,0.5270918863915769
579,SPL_THEME1,EP_SNGPNT,0.5270521797034888,0.5270521797034888
414,EP_SNGPNT,SPL_THEME1,0.5270521797034888,0.5270521797034888
1285,E_DAYPOP,EP_MUNIT,0.5265489915525907,0.5265489915525907
453,EP_MUNIT,E_DAYPOP,0.5265489915525907,0.5265489915525907
51,% Population 16 Years and Over: in Labor Force,EPL_NOHSDP,-0.526115407491045,0.526115407491045
526,EPL_NOHSDP,% Population 16 Years and Over: in Labor Force,-0.526115407491045,0.526115407491045
117,% Population 16 Years and Over: Not in Labor Force,EPL_NOHSDP,0.5261154074910448,0.5261154074910448
529,EPL_NOHSDP,% Population 16 Years and Over: Not in Labor Force,0.5261154074910448,0.5261154074910448
104,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,SPL_THEME1,0.5256858513430815,0.5256858513430815
565,SPL_THEME1,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,0.5256858513430815,0.5256858513430815
291,%Total Less than High School,EP_UNINSUR,0.5255862417229497,0.5255862417229497
377,EP_UNINSUR,%Total Less than High School,0.5255862417229497,0.5255862417229497
401,EP_DISABL,"% Households: $25,000 to $49,999",0.5244299034906356,0.5244299034906356
155,"% Households: $25,000 to $49,999",EP_DISABL,0.5244299034906356,0.5244299034906356
1341,%Population with Disability,EP_POV150,0.524085363894283,0.524085363894283
341,EP_POV150,%Population with Disability,0.524085363894283,0.524085363894283
697,RPL_THEME2,EPL_POV150,0.5239959591195882,0.5239959591195882
506,EPL_POV150,RPL_THEME2,0.5239959591195882,0.5239959591195882
766,EPL_MOBILE,RPL_THEME1,0.52393560802979,0.52393560802979
631,RPL_THEME1,EPL_MOBILE,0.52393560802979,0.52393560802979
72,% Population 16 Years and Over: in Labor Force: Civilian,RPL_THEME1,-0.52324325036216,0.52324325036216
601,RPL_THEME1,% Population 16 Years and Over: in Labor Force: Civilian,-0.52324325036216,0.52324325036216
563,SPL_THEME1,% Population 16 Years and Over: in Labor Force: Civilian,-0.5231406886357463,0.5231406886357463
71,% Population 16 Years and Over: in Labor Force: Civilian,SPL_THEME1,-0.5231406886357463,0.5231406886357463
160,"% Households: $75,000 to $99,999",Gini Index,-0.5228694382207928,0.5228694382207928
216,Gini Index,"% Households: $75,000 to $99,999",-0.5228694382207928,0.5228694382207928
346,EP_UNEMP,EPL_POV150,0.521641926682796,0.521641926682796
496,EPL_POV150,EP_UNEMP,0.521641926682796,0.521641926682796
210,Median Household Income (In 2021 Inflation Adjusted Dollars),RPL_THEMES,-0.5212312177503664,0.5212312177503664
840,RPL_THEMES,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5212312177503664,0.5212312177503664
355,EP_NOHSDP,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5197788285870428,0.5197788285870428
200,Median Household Income (In 2021 Inflation Adjusted Dollars),EP_NOHSDP,-0.5197788285870428,0.5197788285870428
683,SPL_THEME2,%Total Less than High School,0.5195470482520606,0.5195470482520606
297,%Total Less than High School,SPL_THEME2,0.5195470482520606,0.5195470482520606
466,EP_MOBILE,EP_DISABL,0.5193377608927897,0.5193377608927897
406,EP_DISABL,EP_MOBILE,0.5193377608927897,0.5193377608927897
258,%Total University,"% Households: $25,000 to $49,999",-0.5191564601794089,0.5191564601794089
153,"% Households: $25,000 to $49,999",%Total University,-0.5191564601794089,0.5191564601794089
471,EP_MOBILE,EPL_DISABL,0.5182292158167313,0.5182292158167313
659,EPL_DISABL,EP_MOBILE,0.5182292158167313,0.5182292158167313
369,EP_NOHSDP,RPL_THEME2,0.5182281199349192,0.5182281199349192
695,RPL_THEME2,EP_NOHSDP,0.5182281199349192,0.5182281199349192
765,EPL_MOBILE,SPL_THEME1,0.5177764881797855,0.5177764881797855
593,SPL_THEME1,EPL_MOBILE,0.5177764881797855,0.5177764881797855
198,Median Household Income (In 2021 Inflation Adjusted Dollars),%Total Less than High School,-0.5175419974497995,0.5175419974497995
285,%Total Less than High School,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5175419974497995,0.5175419974497995
415,EP_SNGPNT,RPL_THEME1,0.517175494482146,0.517175494482146
617,RPL_THEME1,EP_SNGPNT,0.517175494482146,0.517175494482146
603,RPL_THEME1,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,0.5171396413260072,0.5171396413260072
105,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,RPL_THEME1,0.5171396413260072,0.5171396413260072
1330,%Total Child Population,EPL_AGE65,-0.5163555675881695,0.5163555675881695
642,EPL_AGE65,%Total Child Population,-0.5163555675881695,0.5163555675881695
37,% Total Population: Two or More Races,RPL_THEME3,0.5160968255807823,0.5160968255807823
35,% Total Population: Two or More Races,EPL_MINRTY,0.5160968255807823,0.5160968255807823
733,RPL_THEME3,% Total Population: Two or More Races,0.5160968255807823,0.5160968255807823
720,SPL_THEME3,% Total Population: Two or More Races,0.5160968255807823,0.5160968255807823
707,EPL_MINRTY,% Total Population: Two or More Races,0.5160968255807823,0.5160968255807823
36,% Total Population: Two or More Races,SPL_THEME3,0.5160968255807823,0.5160968255807823
282,%Total High school,EPL_MUNIT,-0.5148210537653839,0.5148210537653839
745,EPL_MUNIT,%Total High school,-0.5148210537653839,0.5148210537653839
335,EP_POV150,EPL_NOVEH,0.5145346943252371,0.5145346943252371
778,EPL_NOVEH,EP_POV150,0.5145346943252371,0.5145346943252371
470,EP_MOBILE,RPL_THEME1,0.5140079972276538,0.5140079972276538
619,RPL_THEME1,EP_MOBILE,0.5140079972276538,0.5140079972276538
774,EPL_CROWD,RPL_THEME4,0.5138883559992288,0.5138883559992288
802,RPL_THEME4,EPL_CROWD,0.5138883559992288,0.5138883559992288
534,EPL_NOHSDP,% Total: with Health Insurance Coverage,-0.5134381619027473,0.5134381619027473
247,% Total: with Health Insurance Coverage,EPL_NOHSDP,-0.5134381619027473,0.5134381619027473
237,% Total: No Health Insurance Coverage,EPL_NOHSDP,0.513438161902747,0.513438161902747
533,EPL_NOHSDP,% Total: No Health Insurance Coverage,0.513438161902747,0.513438161902747
379,EP_UNINSUR,EPL_NOHSDP,0.5132845600181088,0.5132845600181088
539,EPL_NOHSDP,EP_UNINSUR,0.5132845600181088,0.5132845600181088
222,% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),-0.5122542005827199,0.5122542005827199
226,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Drove Alone,-0.5122542005827199,0.5122542005827199
527,EPL_NOHSDP,% Population 16 Years and Over: in Labor Force: Civilian,-0.5119234579879945,0.5119234579879945
70,% Population 16 Years and Over: in Labor Force: Civilian,EPL_NOHSDP,-0.5119234579879945,0.5119234579879945
509,EPL_POV150,SPL_THEME4,0.511585668179061,0.511585668179061
789,SPL_THEME4,EPL_POV150,0.511585668179061,0.511585668179061
460,EP_MOBILE,"% Households: $100,000 or More",-0.5110486481366125,0.5110486481366125
177,"% Households: $100,000 or More",EP_MOBILE,-0.5110486481366125,0.5110486481366125
336,EP_POV150,SPL_THEME4,0.5110156382999181,0.5110156382999181
788,SPL_THEME4,EP_POV150,0.5110156382999181,0.5110156382999181
562,SPL_THEME1,% Population 16 Years and Over: in Labor Force,-0.5108572772792414,0.5108572772792414
52,% Population 16 Years and Over: in Labor Force,SPL_THEME1,-0.5108572772792414,0.5108572772792414
118,% Population 16 Years and Over: Not in Labor Force,SPL_THEME1,0.5108572772792412,0.5108572772792412
566,SPL_THEME1,% Population 16 Years and Over: Not in Labor Force,0.5108572772792412,0.5108572772792412
53,% Population 16 Years and Over: in Labor Force,RPL_THEME1,-0.5106661501162233,0.5106661501162233
600,RPL_THEME1,% Population 16 Years and Over: in Labor Force,-0.5106661501162233,0.5106661501162233
119,% Population 16 Years and Over: Not in Labor Force,RPL_THEME1,0.5106661501162231,0.5106661501162231
604,RPL_THEME1,% Population 16 Years and Over: Not in Labor Force,0.5106661501162231,0.5106661501162231
694,RPL_THEME2,%Total Less than High School,0.5105572530325867,0.5105572530325867
298,%Total Less than High School,RPL_THEME2,0.5105572530325867,0.5105572530325867
23,% Total Population: Asian Alone,"% Households: $100,000 or More",0.5099703007241692,0.5099703007241692
165,"% Households: $100,000 or More",% Total Population: Asian Alone,0.5099703007241692,0.5099703007241692
587,SPL_THEME1,EPL_SNGPNT,0.509570523095985,0.509570523095985
666,EPL_SNGPNT,SPL_THEME1,0.509570523095985,0.509570523095985
433,EP_MINRTY,% Total Population: Two or More Races,0.5090461187291618,0.5090461187291618
33,% Total Population: Two or More Races,EP_MINRTY,0.5090461187291618,0.5090461187291618
158,"% Households: $25,000 to $49,999",%Population with Disability,0.5088736240771711,0.5088736240771711
1337,%Population with Disability,"% Households: $25,000 to $49,999",0.5088736240771711,0.5088736240771711
283,%Total Less than High School,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5083228385007118,0.5083228385007118
85,% Population 16 Years and Over: in Labor Force: Civilian: Employed,%Total Less than High School,-0.5083228385007118,0.5083228385007118
598,SPL_THEME1,EP_NOINT,0.5081934836003134,0.5081934836003134
1300,EP_NOINT,SPL_THEME1,0.5081934836003134,0.5081934836003134
185,"% Households: $100,000 or More",EP_ASIAN,0.5080010072062413,0.5080010072062413
1321,EP_ASIAN,"% Households: $100,000 or More",0.5080010072062413,0.5080010072062413
1301,EP_NOINT,RPL_THEME1,0.5074030430207391,0.5074030430207391
636,RPL_THEME1,EP_NOINT,0.5074030430207391,0.5074030430207391
164,"% Households: $75,000 to $99,999",RPL_THEME1,-0.507302835814905,0.507302835814905
606,RPL_THEME1,"% Households: $75,000 to $99,999",-0.507302835814905,0.507302835814905
625,RPL_THEME1,EPL_SNGPNT,0.5070158650320026,0.5070158650320026
667,EPL_SNGPNT,RPL_THEME1,0.5070158650320026,0.5070158650320026
568,SPL_THEME1,"% Households: $75,000 to $99,999",-0.5065423080705549,0.5065423080705549
163,"% Households: $75,000 to $99,999",SPL_THEME1,-0.5065423080705549,0.5065423080705549
686,SPL_THEME2,EPL_POV150,0.5063543877753512,0.5063543877753512
505,EPL_POV150,SPL_THEME2,0.5063543877753512,0.5063543877753512
477,EP_CROWD,EP_MINRTY,0.5062812486377609,0.5062812486377609
436,EP_MINRTY,EP_CROWD,0.5062812486377609,0.5062812486377609
581,SPL_THEME1,EP_MOBILE,0.5056683482333921,0.5056683482333921
469,EP_MOBILE,SPL_THEME1,0.5056683482333921,0.5056683482333921
510,EPL_POV150,RPL_THEME4,0.5055631707385478,0.5055631707385478
799,RPL_THEME4,EPL_POV150,0.5055631707385478,0.5055631707385478
780,EPL_NOVEH,EPL_POV150,0.5047509274783395,0.5047509274783395
508,EPL_POV150,EPL_NOVEH,0.5047509274783395,0.5047509274783395
34,% Total Population: Two or More Races,EPL_LIMENG,0.5043988658332796,0.5043988658332796
676,EPL_LIMENG,% Total Population: Two or More Races,0.5043988658332796,0.5043988658332796
188,Median Household Income (In 2021 Inflation Adjusted Dollars),% Total Population: Asian Alone,0.5040368229262537,0.5040368229262537
24,% Total Population: Asian Alone,Median Household Income (In 2021 Inflation Adjusted Dollars),0.5040368229262537,0.5040368229262537
554,EPL_UNINSUR,EP_NOHSDP,0.5038444871220839,0.5038444871220839
365,EP_NOHSDP,EPL_UNINSUR,0.5038444871220839,0.5038444871220839
1340,%Population with Disability,%Total University,-0.503608881617778,0.503608881617778
276,%Total University,%Population with Disability,-0.503608881617778,0.503608881617778
337,EP_POV150,RPL_THEME4,0.5034761395243981,0.5034761395243981
798,RPL_THEME4,EP_POV150,0.5034761395243981,0.5034761395243981
353,EP_NOHSDP,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5032312896256808,0.5032312896256808
88,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EP_NOHSDP,-0.5032312896256808,0.5032312896256808
1322,EP_ASIAN,Median Household Income (In 2021 Inflation Adjusted Dollars),0.501914424015292,0.501914424015292
